title, link, date
Jaksa Agung MoU dengan Mendikbud soal Jaksa Masuk Sekolah,https://news.detik.com/berita/d-3662014/jaksa-agung-mou-dengan-mendikbud-soal-jaksa-masuk-sekolah,DETIKNEWS | Kamis 28 September 2017| 13:28 WIB
Busyro: Perpanjangan Pansus Menunjukkan Karakter Buruk DPR,https://news.detik.com/berita/d-3662017/busyro-perpanjangan-pansus-menunjukkan-karakter-buruk-dpr,DETIKNEWS | Kamis 28 September 2017| 13:28 WIB
Gunung Agung Awas| Menkes Koordinasi dengan TNI Bangun Pos Kesehatan,https://news.detik.com/berita/d-3662015/gunung-agung-awas-menkes-koordinasi-dengan-tni-bangun-pos-kesehatan,DETIKNEWS | Kamis 28 September 2017| 13:27 WIB
Thailand Diserukan Tidak Mengusir Rohingya yang Tiba dengan Perahu,https://news.detik.com/internasional/d-3661998/thailand-diserukan-tidak-mengusir-rohingya-yang-tiba-dengan-perahu,DETIKNEWS | Kamis 28 September 2017| 13:25 WIB
Djarot Segera Bentuk Pergub untuk Atur Besaran Tunjangan DPRD,https://news.detik.com/berita/d-3662011/djarot-segera-bentuk-pergub-untuk-atur-besaran-tunjangan-dprd,DETIKNEWS | Kamis 28 September 2017| 13:23 WIB
3 Pengungsi Gunung Agung di Klungkung Meninggal Dunia,https://news.detik.com/berita/d-3661999/3-pengungsi-gunung-agung-di-klungkung-meninggal-dunia,DETIKNEWS | Kamis 28 September 2017| 13:18 WIB
Tim Advokasi Asosiasi Dosen Indonesia Temui Rektor UNJ yang Dipecat,https://news.detik.com/berita/d-3661985/tim-advokasi-asosiasi-dosen-indonesia-temui-rektor-unj-yang-dipecat,DETIKNEWS | Kamis 28 September 2017| 13:11 WIB
CIA Tuding Sukarno Adu Domba PKI dan Tentara,https://news.detik.com/berita/d-3661970/cia-tuding-sukarno-adu-domba-pki-dan-tentara,DETIKNEWS | Kamis 28 September 2017| 13:11 WIB
Ditembak Usai Cekcok di Karaoke| 1 Warga Tegal Tewas 1 Luka,https://news.detik.com/berita-jawa-tengah/d-3661967/ditembak-usai-cekcok-di-karaoke-1-warga-tegal-tewas-1-luka,DETIKNEWS | Kamis 28 September 2017| 13:11 WIB
Komisi III DPR Gelar Uji Kelayakan Calon Komisioner Komnas HAM,https://news.detik.com/berita/d-3661965/komisi-iii-dpr-gelar-uji-kelayakan-calon-komisioner-komnas-ham,DETIKNEWS | Kamis 28 September 2017| 13:08 WIB
Pimpinan: Hak Angket KPK Bertentangan dengan UUD 1945,https://news.detik.com/berita/d-3661971/pimpinan-hak-angket-kpk-bertentangan-dengan-uud-1945,DETIKNEWS | Kamis 28 September 2017| 13:08 WIB
Alasan Panglima Gelar HUT TNI Ke-72 di Cilegon,https://news.detik.com/berita/d-3661974/alasan-panglima-gelar-hut-tni-ke-72-di-cilegon,DETIKNEWS | Kamis 28 September 2017| 13:07 WIB
Agama dalam Bisnis Tubuh Perempuan,https://news.detik.com/kolom/d-3661937/agama-dalam-bisnis-tubuh-perempuan,DETIKNEWS | Kamis 28 September 2017| 13:04 WIB
Sirene dan Rambu-rambu Telah Dipasang di Gunung Agung,https://news.detik.com/berita/d-3661966/sirene-dan-rambu-rambu-telah-dipasang-di-gunung-agung,DETIKNEWS | Kamis 28 September 2017| 13:04 WIB
