title, link, date
Kebakaran di Kebun Binatang London| Seekor Beruang Semut Hilang,https://news.detik.com/internasional/d-3783319/kebakaran-di-kebun-binatang-london-seekor-beruang-semut-hilang,DETIKNEWS | Sabtu 23 Desember 2017| 18:47 WIB
Layanan Paspor Simpatik Direspons Positif Masyarakat,https://news.detik.com/berita/d-3783318/layanan-paspor-simpatik-direspons-positif-masyarakat,DETIKNEWS | Sabtu 23 Desember 2017| 18:42 WIB
Jalan di Depan Stasiun Tanah Abang Dibuka| Lalin Kembali Normal,https://news.detik.com/berita/d-3783303/jalan-di-depan-stasiun-tanah-abang-dibuka-lalin-kembali-normal,DETIKNEWS | Sabtu 23 Desember 2017| 18:25 WIB
Pengamanan Maksimal Gereja Katedral Jelang Natal,https://news.detik.com/foto-news/d-3783272/pengamanan-maksimal-gereja-katedral-jelang-natal,DETIKPHOTO | Sabtu 23 Desember 2017| 18:23 WIB
Masuk Radar PDIP di Pilgub Sumut| Djarot: Sebagai Kader Siap,https://news.detik.com/berita/d-3783279/masuk-radar-pdip-di-pilgub-sumut-djarot-sebagai-kader-siap,DETIKNEWS | Sabtu 23 Desember 2017| 18:22 WIB
Kata Pimpinan KPK soal Nama Politikus Hilang di Dakwaan Novanto,https://news.detik.com/berita/d-3783271/kata-pimpinan-kpk-soal-nama-politikus-hilang-di-dakwaan-novanto,DETIKNEWS | Sabtu 23 Desember 2017| 18:20 WIB
Hari Kedua Penataan| Ada PKL Tanah Abang Omzetnya Turun tapi Senang,https://news.detik.com/berita/d-3783270/hari-kedua-penataan-ada-pkl-tanah-abang-omzetnya-turun-tapi-senang,DETIKNEWS | Sabtu 23 Desember 2017| 18:12 WIB
Anies akan Pantau Terus Perkembangan Penataan Tanah Abang,https://news.detik.com/berita/d-3783267/anies-akan-pantau-terus-perkembangan-penataan-tanah-abang,DETIKNEWS | Sabtu 23 Desember 2017| 18:08 WIB
SBY dan Bu Ani Hadiri Pernikahan Rasyid Rajasa,https://news.detik.com/berita/d-3783265/sby-dan-bu-ani-hadiri-pernikahan-rasyid-rajasa,DETIKNEWS | Sabtu 23 Desember 2017| 18:06 WIB
Golkar Minta Evaluasi Cawagub| Khofifah: Insyaallah Tak Berubah,https://news.detik.com/berita/d-3783266/golkar-minta-evaluasi-cawagub-khofifah-insyaallah-tak-berubah,DETIKNEWS | Sabtu 23 Desember 2017| 18:06 WIB
Gelaran Lomba Foto Asian Para Games| Sandiaga: Terima Kasih Ibu Sylvi,https://news.detik.com/berita/d-3783263/gelaran-lomba-foto-asian-para-games-sandiaga-terima-kasih-ibu-sylvi,DETIKNEWS | Sabtu 23 Desember 2017| 18:00 WIB
Bakal Cawagub Anas Bicara Visi Transportasi Udara di Jatim,https://news.detik.com/berita/d-3783258/bakal-cawagub-anas-bicara-visi-transportasi-udara-di-jatim,DETIKNEWS | Sabtu 23 Desember 2017| 17:50 WIB
Cantiknya Air Mancur Menari di Taman Pelangi Jurug Solo,https://news.detik.com/berita-jawa-tengah/d-3783238/cantiknya-air-mancur-menari-di-taman-pelangi-jurug-solo,DETIKNEWS | Sabtu 23 Desember 2017| 17:47 WIB
Mudik Natal| 47 Titik Jalur Kereta di Jabar Rawan Longsor,https://news.detik.com/berita-jawa-barat/d-3783260/mudik-natal-47-titik-jalur-kereta-di-jabar-rawan-longsor,DETIKNEWS | Sabtu 23 Desember 2017| 17:47 WIB
